study,dataset,method,seed,case,kind,wait,mse,nmse,difference_error,difference_target_energy,difference_output_energy,repeat_mse,wrong_mse,wrong_ratio,repeat_vs_difference,source_file,source_pointer
t1,t03,gru4_behavior,983,reset_null,reset,0,0.04656908935905427,0.174540587721578,,0.0,0.0,0.01771005285845888,0.04656908935905427,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/79
t1,t03,gru4_behavior,983,reset_null,reset,256,0.04790230448256045,0.17953746772113977,,0.0,0.0,0.018500105060524855,0.04790230448256045,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/80
t1,t03,gru32_behavior,971,ring4,general,0,0.008886363752338092,0.0120414053786497,,,,0.0030366699103488264,0.018893557461896113,2.1261292007009085,,results/source_records/t1/run/datasets/t03/summary.json,/records/81
t1,t03,gru32_behavior,971,ring8,general,0,0.007420588308275269,0.010055216560823416,,,,0.0021825545989523558,0.021783260278165847,2.935516615828648,,results/source_records/t1/run/datasets/t03/summary.json,/records/82
t1,t03,gru32_behavior,971,long8,general,0,0.09946224519050928,0.1347756233695088,,,,0.01614270995791939,0.20263442871789214,2.0372999657283786,,results/source_records/t1/run/datasets/t03/summary.json,/records/83
t1,t03,gru32_behavior,971,reset_iso,reset,0,0.02927667072008358,0.10972873604239779,0.28535379236084524,0.09532841666131771,0.03208317026001625,0.008970667041443723,0.07938130148629063,2.711418325029548,0.0941027592361537,results/source_records/t1/run/datasets/t03/summary.json,/records/84
t1,t03,gru32_behavior,971,reset_iso,reset,256,0.030089036230701593,0.11277347571026591,0.2798280697855213,0.09532841666131771,0.03303757144104557,0.009733737476939529,0.08093424681602349,2.6898251640722735,0.1021074074011058,results/source_records/t1/run/datasets/t03/summary.json,/records/85
t1,t03,gru32_behavior,971,reset_ring4,reset,0,0.023792228709353918,0.08917308968871722,0.21355768201954634,0.08167569250342131,0.04430791396083372,0.012117231589402278,0.07806279613151522,3.281020751991377,0.14835786778171117,results/source_records/t1/run/datasets/t03/summary.json,/records/86
t1,t03,gru32_behavior,971,reset_ring4,reset,256,0.026257157099622595,0.09841162228298729,0.21648234928390925,0.08167569250342131,0.044687658586958744,0.012628867023328131,0.08059815979037126,3.0695691648784678,0.1546220991367673,results/source_records/t1/run/datasets/t03/summary.json,/records/87
t1,t03,gru32_behavior,971,reset_null,reset,0,0.01879831327903378,0.07045593317488766,,0.0,0.0,0.010324938745450173,0.01879831327903378,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/88
t1,t03,gru32_behavior,971,reset_null,reset,256,0.020045643574971257,0.07513091750316782,,0.0,0.0,0.010807108717190516,0.020045643574971257,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/89
t1,t03,gru32_behavior,977,ring4,general,0,0.0055911314924613235,0.007576223830399424,,,,0.002818662439654161,0.01687543018133268,3.0182495625592574,,results/source_records/t1/run/datasets/t03/summary.json,/records/90
t1,t03,gru32_behavior,977,ring8,general,0,0.007147851530334444,0.009685646487351221,,,,0.0026559112389013457,0.02208829772777403,3.0902009693450543,,results/source_records/t1/run/datasets/t03/summary.json,/records/91
t1,t03,gru32_behavior,977,long8,general,0,0.08301216376022241,0.11248505497343515,,,,0.011567977050713154,0.1784432569981781,2.1496037317326757,,results/source_records/t1/run/datasets/t03/summary.json,/records/92
t1,t03,gru32_behavior,977,reset_iso,reset,0,0.024934206607211674,0.09345321404159748,0.2771144911689954,0.09532841666131771,0.031201957726706548,0.006957167709883139,0.07499095082684426,3.007553118018793,0.07298104755689509,results/source_records/t1/run/datasets/t03/summary.json,/records/93
t1,t03,gru32_behavior,977,reset_iso,reset,256,0.02394512082433343,0.08974612815637477,0.2758180775596855,0.09532841666131771,0.031181541422327434,0.006888955001209194,0.07405344945412824,3.0926321064487547,0.07226549273008737,results/source_records/t1/run/datasets/t03/summary.json,/records/94
t1,t03,gru32_behavior,977,reset_ring4,reset,0,0.022900649105696096,0.08583145621112911,0.23621778117584882,0.08167569250342131,0.038531958668880144,0.007639892404982625,0.07335784923699606,3.2033087314869912,0.0935393649054472,results/source_records/t1/run/datasets/t03/summary.json,/records/95
t1,t03,gru32_behavior,977,reset_ring4,reset,256,0.021813736544530993,0.08175771631544362,0.22846416711831988,0.08167569250342131,0.03940365905929665,0.007739477305959658,0.07302342779280574,3.3475891507048448,0.09475863710167451,results/source_records/t1/run/datasets/t03/summary.json,/records/96
t1,t03,gru32_behavior,977,reset_null,reset,0,0.018656561753694307,0.06992464955127152,,0.0,0.0,0.00714791676113536,0.018656561753694307,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/97
t1,t03,gru32_behavior,977,reset_null,reset,256,0.017658931025241045,0.06618553727594241,,0.0,0.0,0.007343490919230756,0.017658931025241045,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/98
t1,t03,gru32_behavior,983,ring4,general,0,0.007044666845180766,0.009545826797607274,,,,0.0026796650472845295,0.017223977179912652,2.4449668889161904,,results/source_records/t1/run/datasets/t03/summary.json,/records/99
t1,t03,gru32_behavior,983,ring8,general,0,0.006749280195858209,0.0091455651734983,,,,0.002446222550782958,0.02431894517161497,3.6031909279064505,,results/source_records/t1/run/datasets/t03/summary.json,/records/100
t1,t03,gru32_behavior,983,long8,general,0,0.09845449335318814,0.13341007625344906,,,,0.01505640362591929,0.19076034816219978,1.9375484212577343,,results/source_records/t1/run/datasets/t03/summary.json,/records/101
t1,t03,gru32_behavior,983,reset_iso,reset,0,0.03007224500987692,0.11271054234412888,0.30468959725290246,0.09532841666131771,0.03544086303475726,0.009551773178460699,0.08093409635092405,2.6913220587402797,0.10019859253926547,results/source_records/t1/run/datasets/t03/summary.json,/records/102
t1,t03,gru32_behavior,983,reset_iso,reset,256,0.02693710644690757,0.10096006719203399,0.2852688460333038,0.09532841666131771,0.03584773665473239,0.009731405061468803,0.07892806932702838,2.9300871451279975,0.10208294024270315,results/source_records/t1/run/datasets/t03/summary.json,/records/103
t1,t03,gru32_behavior,983,reset_ring4,reset,0,0.030489879817704003,0.11427583438256886,0.23706784339939166,0.08167569250342131,0.0441214766402336,0.008634765478022007,0.08370712427329315,2.745406829209227,0.10572013794263581,results/source_records/t1/run/datasets/t03/summary.json,/records/104
t1,t03,gru32_behavior,983,reset_ring4,reset,256,0.027626741603708472,0.10354481444043792,0.22443009471998646,0.08167569250342131,0.04554353404943313,0.009028463546379558,0.08207111318800643,2.970712737870963,0.11054039787910418,results/source_records/t1/run/datasets/t03/summary.json,/records/105
t1,t03,gru32_behavior,983,reset_null,reset,0,0.023886482940310955,0.08952635381934357,,0.0,0.0,0.008006958308914866,0.023886482940310955,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/106
t1,t03,gru32_behavior,983,reset_null,reset,256,0.020903081475077096,0.07834458813918448,,0.0,0.0,0.008234472488295954,0.020903081475077096,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/107
t1,t03,graph32_behavior,971,ring4,general,0,0.010031066462387168,0.013592526822008707,,,,0.0025938063147399816,0.022906378438996705,2.2835436815105603,,results/source_records/t1/run/datasets/t03/summary.json,/records/108
t1,t03,graph32_behavior,971,ring8,general,0,0.009762629348829488,0.01322878297884539,,,,0.002284262105428644,0.024114889005983995,2.4701223558052323,,results/source_records/t1/run/datasets/t03/summary.json,/records/109
t1,t03,graph32_behavior,971,long8,general,0,0.2035461762740132,0.2758138300544589,,,,0.011473094543012999,0.2635296171637555,1.2946920545881089,,results/source_records/t1/run/datasets/t03/summary.json,/records/110
t1,t03,graph32_behavior,971,reset_iso,reset,0,0.042936104968275414,0.1609241902468317,0.3992726032726679,0.09532841666131771,0.02511996823904623,0.010078299505921182,0.08412928479993041,1.959406538205824,0.10572188082937863,results/source_records/t1/run/datasets/t03/summary.json,/records/111
t1,t03,graph32_behavior,971,reset_iso,reset,256,0.041949140358622426,0.15722505450249621,0.3895440919838415,0.09532841666131771,0.025604470911200286,0.010548996373287774,0.08384827331405169,1.998807903981687,0.11065951520800132,results/source_records/t1/run/datasets/t03/summary.json,/records/112
t1,t03,graph32_behavior,971,reset_ring4,reset,0,0.05596379915145417,0.2097518875603267,0.4121897462490144,0.08167569250342131,0.025379875096010678,0.006324954947573861,0.09265864150934251,1.6556889080846982,0.07743986924027507,results/source_records/t1/run/datasets/t03/summary.json,/records/113
t1,t03,graph32_behavior,971,reset_ring4,reset,256,0.05692375184826984,0.21334978286369585,0.4130949166493711,0.08167569250342131,0.02818284100944014,0.009710653379007554,0.09498311188920987,1.6686024516161055,0.11889281965501283,results/source_records/t1/run/datasets/t03/summary.json,/records/114
t1,t03,graph32_behavior,971,reset_null,reset,0,0.03212562257900823,0.12040658563514509,,0.0,0.0,0.009583644322581865,0.03212562257900823,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/115
t1,t03,graph32_behavior,971,reset_null,reset,256,0.03132929822665439,0.11742196810472261,,0.0,0.0,0.009964754516443266,0.03132929822665439,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/116
t1,t03,graph32_behavior,977,ring4,general,0,0.012180162635897303,0.016504644640293113,,,,0.003827007943334759,0.027690182401837366,2.2733836344868683,,results/source_records/t1/run/datasets/t03/summary.json,/records/117
t1,t03,graph32_behavior,977,ring8,general,0,0.010397672276715881,0.014089293480175331,,,,0.0034949824019780544,0.029310225611083773,2.818921853953782,,results/source_records/t1/run/datasets/t03/summary.json,/records/118
t1,t03,graph32_behavior,977,long8,general,0,0.16596701692064955,0.2248924516173374,,,,0.013519859533119008,0.24954483325216895,1.5035808793953245,,results/source_records/t1/run/datasets/t03/summary.json,/records/119
t1,t03,graph32_behavior,977,reset_iso,reset,0,0.028248804904148023,0.10587630289239396,0.2829765582914721,0.09532841666131771,0.03873946304010048,0.013633986009600618,0.08179489099569026,2.8955168642790827,0.14302121536371856,results/source_records/t1/run/datasets/t03/summary.json,/records/120
t1,t03,graph32_behavior,977,reset_iso,reset,256,0.02450044690877504,0.09182748603752723,0.27649764919659614,0.09532841666131771,0.03689531303465449,0.011082879459575742,0.0774332700781257,3.160483984902019,0.11625997627707316,results/source_records/t1/run/datasets/t03/summary.json,/records/121
t1,t03,graph32_behavior,977,reset_ring4,reset,0,0.03984827780613733,0.14935103786013065,0.2980212276286548,0.08167569250342131,0.0427075462007159,0.009766069603982633,0.0898693521204706,2.255288234981868,0.11957131068798153,results/source_records/t1/run/datasets/t03/summary.json,/records/122
t1,t03,graph32_behavior,977,reset_ring4,reset,256,0.04208840182886886,0.1577470054188299,0.3115691334557236,0.08167569250342131,0.04561356763300641,0.010413095093423207,0.09300921954029151,2.209853914588307,0.1274931962528143,results/source_records/t1/run/datasets/t03/summary.json,/records/123
t1,t03,graph32_behavior,977,reset_null,reset,0,0.020818496498063787,0.07802756429775846,,0.0,0.0,0.010374015441659274,0.020818496498063787,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/124
t1,t03,graph32_behavior,977,reset_null,reset,256,0.018865434558435232,0.07070750321236523,,0.0,0.0,0.009898114184544676,0.018865434558435232,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/125
t1,t03,graph32_behavior,983,ring4,general,0,0.008156985486059632,0.011053066433338709,,,,0.0026657423828933247,0.018787839327468903,2.3032821818277727,,results/source_records/t1/run/datasets/t03/summary.json,/records/126
t1,t03,graph32_behavior,983,ring8,general,0,0.007863751294256434,0.010655721481816328,,,,0.003274614572276149,0.024872957274108664,3.1629888005582654,,results/source_records/t1/run/datasets/t03/summary.json,/records/127
t1,t03,graph32_behavior,983,long8,general,0,0.11513247471367498,0.1560094588644013,,,,0.012229209062632066,0.18921253630256904,1.6434332430804175,,results/source_records/t1/run/datasets/t03/summary.json,/records/128
t1,t03,graph32_behavior,983,reset_iso,reset,0,0.0325061742087312,0.12183289020808037,0.3220108803603829,0.09532841666131771,0.0288162030629343,0.009893429010422235,0.07923009033623317,2.437385889445946,0.10378257981113394,results/source_records/t1/run/datasets/t03/summary.json,/records/129
t1,t03,graph32_behavior,983,reset_iso,reset,256,0.032678901754874444,0.12248027171874516,0.32504201729524973,0.09532841666131771,0.027796287528982794,0.009405789243772425,0.07874838331432464,2.409762234515069,0.09866721354650484,results/source_records/t1/run/datasets/t03/summary.json,/records/130
t1,t03,graph32_behavior,983,reset_ring4,reset,0,0.032930579989459786,0.1234235598007294,0.33343394562344897,0.08167569250342131,0.03289258688505714,0.006467953228561859,0.0765979955037026,2.3260445315029252,0.07919067509946026,results/source_records/t1/run/datasets/t03/summary.json,/records/131
t1,t03,graph32_behavior,983,reset_ring4,reset,256,0.032581853841170426,0.12211653688673135,0.3357377557637987,0.08167569250342131,0.03274583331904211,0.0064789181419927675,0.07608180986978968,2.3350976356554862,0.07932492450824793,results/source_records/t1/run/datasets/t03/summary.json,/records/132
t1,t03,graph32_behavior,983,reset_null,reset,0,0.02181324151182855,0.08175586093669314,,0.0,0.0,0.01103717436975788,0.02181324151182855,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/133
t1,t03,graph32_behavior,983,reset_null,reset,256,0.021824931777382515,0.08179967596182018,,0.0,0.0,0.01070128220134986,0.021824931777382515,1.0,,results/source_records/t1/run/datasets/t03/summary.json,/records/134
t1,t03,node32_behavior,971,ring4,general,0,0.012103739763217514,0.01640108835835539,,,,0.0027297665289072095,0.018292127733889763,1.5112790006836037,,results/source_records/t1/run/datasets/t03/summary.json,/records/135
t1,t03,node32_behavior,971,ring8,general,0,0.014115548398188371,0.019127175652675087,,,,0.002549550730535846,0.02347641736747909,1.6631601341462667,,results/source_records/t1/run/datasets/t03/summary.json,/records/136
t1,t03,node32_behavior,971,long8,general,0,0.2531131555615738,0.34297922049209567,,,,0.016755486969858683,0.30511203199953735,1.2054372729959268,,results/source_records/t1/run/datasets/t03/summary.json,/records/137
t1,t03,node32_behavior,971,reset_iso,reset,0,0.03863520837184365,0.14480446297703095,0.5673276482500567,0.09532841666131771,0.016007929527036835,0.01588030262120862,0.06726215817621332,1.7409549737340684,0.16658519230029883,results/source_records/t1/run/datasets/t03/summary.json,/records/138
t1,t03,node32_behavior,971,reset_iso,reset,256,0.09548960064497823,0.35789428668810336,0.6576952679676228,0.09532841666131771,0.009945873129010912,0.014670498752062647,0.11677822122226651,1.222941769925685,0.1538942874104782,results/source_records/t1/run/datasets/t03/summary.json,/records/139
t1,t03,node32_behavior,971,reset_ring4,reset,0,0.04391843664833167,0.16460596180677328,0.42058517658239114,0.08167569250342131,0.02864947557799886,0.013132194834765507,0.08190522791186029,1.8649395143023977,0.16078461574372832,results/source_records/t1/run/datasets/t03/summary.json,/records/140
t1,t03,node32_behavior,971,reset_ring4,reset,256,0.08889776649337305,0.3331881431319455,0.5035603667443417,0.08167569250342131,0.018851020340438143,0.013119512891996296,0.11859680209050834,1.3340807848006981,0.1606293438093192,results/source_records/t1/run/datasets/t03/summary.json,/records/141
